"ID";"Código";"Descrição";"Unidade";"NCM";"Origem";"Preço";"Valor IPI fixo";"Observações";"Situação";"Estoque";"Preço de custo";"Cód no fornecedor";"Fornecedor";"Localização";"Estoque maximo";"Estoque minimo";"Peso líquido (Kg)";"Peso bruto (Kg)";"GTIN/EAN";"GTIN/EAN da embalagem";"Largura do Produto";"Altura do Produto";"Profundidade do produto";"Data Validade";"Descrição do Produto no Fornecedor";"Descrição Complementar";"Unidade por Caixa";"Produto Variação";"Tipo Produção";"Classe de enquadramento do IPI";"Código da lista de serviços";"Tipo do item";"Grupo de Tags/Tags";"Tributos";"Código Pai";"Código Integração";"Grupo de produtos";"Marca";"CEST";"Volumes";"Descrição Curta";"Cross-Docking";"URL Imagens Externas";"Link Externo";"Meses Garantia no Fornecedor";"Clonar dados do pai";"Condição do produto";"Frete Grátis";"Número FCI";"Vídeo";"Departamento";"Unidade de medida";"Preço de compra";"Valor base ICMS ST para retenção";"Valor ICMS ST para retenção";"Valor ICMS próprio do substituto";"Categoria do produto";"Informações Adicionais"
"15917463680";"8132-160IOX	";"Alicate Tipo Telefone Bico Reto Com 1/2"" Gedore - 029.610";"UN";"";"0";"100,16";"0,00";"";"Ativo";"13,00";"0,00";"	";"";"";"0,00";"0,00";"1,000";"1,000";"	";"	";"10.00";"10.00";"16.00";"";"";"";"0,00";"Produto";"Terceiros";"";"";"";"";"0,00";"	";"";"";"GEDORE";"";"0";" <br>Alicate Bico meia cana reto 6.1/2"" Gedore 029.610 isolado 8132-160JC <br> <br>DESCRIÇÃO: <br> <br>- O Alicate Bico meia cana reto 6.1/2"" Gedore 029.610 isolado 8132-160JC possui corpo em aço Gedore- <br>empunhadura em polímero anti-chamas na cor laranja padrão Gedore. Acabamento escurecido. Empunhadura <br>antideslizante, com abas protetoras arredondadas para maior conforto e segurança. Produzida por inje <br>isolação até 1000 V, conforme norma NBR 9699, submetida à ensaios de: impacto, tensão elétrica, ader <br>inflamabilidade e pressão/penetração. Segurança em Instalações e Serviços em Eletricidade, possui ce <br>isolação. Tratamento térmico total e corte temperado por indução com dureza de 58 - 65 HRC. Alicate <br>redondo, longo e reto, com dentes finos e em paralelo, que permite cortar, puxar, segurar e dobrar f <br>de arame com dureza média, diâmetro máximo de Ø 1,6 mm e com resistência à tração 1600 N/mm². Indica <br>em montagens e reparos eletroeletrônicos. <br> <br>CARACTERÍSTICAS: <br> <br>- Marca: Gedore <br>- Referência: 029.610 <br> <br>ESPECIFICAÇÕES TÉCNICAS: <br> <br>- isolado 1000V <br>- tamanho: 6.1/2"" <br> <br>APLICAÇÃO: <br> <br>- Utilizar este Alicate isolado, em tensão máxima de 1000 V em corrente alternada e 1500 V em corren <br>conforme norma NBR 9699. Atende com segurança a norma regulamentadora NR 10 <br> <br>ITENS INCLUSOS: <br> <br>- 01 Alicate Bico meia cana reto 6.1/2"" Gedore 029.610 isolado 8132-160JC <br> <br> <br> <br> <br>";"";"	";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"";""
"15917453010";"110VFLEX-BR-37	";"Tamanho:37";"UN";"";"0";"28,50";"0,00";"";"Ativo";"5,00";"0,00";"	";"";"";"0,00";"0,00";"1,000";"1,000";"	";"	";"30.00";"14.00";"35.00";"";"";"";"0,00";"Produto";"Terceiros";"";"";"";"";"0,00";"	110VFLEX-BR";"";"";"";"";"0";" <br>- Bota de PVC (policloreto de polivinila). <br>- Ideal para quem trabalha em frigoríficos ou abatedouros. <br>- Bota ocupacional de cano médio (25cm), tipo C, classificação II, impermeável. <br>- Fácil higienização. <br>- Opcional com forração interna e solado PVC full grip antiderrapante. <br> <br>C.A. 42291 <br> <br> <br> <br> <br>";"";"	";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"";""
"15917453013";"110VFLEX-BR-38	";"Tamanho:38";"UN";"";"0";"28,50";"0,00";"";"Ativo";"0,00";"0,00";"	";"";"";"0,00";"0,00";"1,000";"1,000";"	";"	";"30.00";"14.00";"35.00";"";"";"";"0,00";"Produto";"Terceiros";"";"";"";"";"0,00";"	110VFLEX-BR";"";"";"";"";"0";" <br>- Bota de PVC (policloreto de polivinila). <br>- Ideal para quem trabalha em frigoríficos ou abatedouros. <br>- Bota ocupacional de cano médio (25cm), tipo C, classificação II, impermeável. <br>- Fácil higienização. <br>- Opcional com forração interna e solado PVC full grip antiderrapante. <br> <br>C.A. 42291 <br> <br> <br> <br> <br>";"";"	";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"";""
"15917463728";"8132-200IOX	";"Alicate Tipo Telefone Bico Reto Com 8"" Gedore - 029.640";"UN";"";"0";"115,96";"0,00";"";"Ativo";"4,00";"0,00";"	";"";"";"0,00";"0,00";"1,000";"1,000";"	";"	";"10.00";"10.00";"26.00";"";"";"";"0,00";"Produto";"Terceiros";"";"";"";"";"0,00";"	";"";"";"GEDORE";"";"0";" <br>Alicate Bico meia cana reto 8"" Gedore 029.640 Isolado 8132 200IO <br> <br>DESCRIÇÃO: <br> <br>- O Alicate Bico meia cana reto Gedore 029.640 possui corpo em aço Gedore-Vanadium e empunhadura em <br>chamas na cor laranja padrão Gedore. Acabamento escurecido. Empunhadura ergonômica e antideslizante, <br>protetoras arredondadas para maior conforto e segurança. Produzida por injeção, propiciando isolação <br>conforme norma NBR 9699, submetida à ensaios de: impacto, tensão elétrica, aderência, inflamabilidad <br>pressão/penetração. Utilizar este Alicate isolado, em tensão máxima de 1000 V em corrente alternada <br>corrente contínua, conforme norma NBR 9699. Tratamento térmico total e corte temperado por indução c <br>65 HRC. Alicate de bico semirredondo, longo e reto, com dentes finos e em paralelo, que permite cort <br>dobrar fios. Indicado para corte de arame com dureza média, diâmetro máximo de Ø 1,6 mm e com resist <br>1600 N/mm². Indicado para trabalhar em montagens e reparos eletroeletrônicos. <br> <br>ESPECIFICAÇÕES TÉCNICAS: <br> <br>- isolado 1000V <br>- tamanho: 8"" <br> <br>APLICAÇÃO: <br> <br>- Atende com segurança a norma regulamentadora NR 10 - Segurança em Instalações e Serviços em Eletri <br>certificado de isolação. <br> <br>ITENS INCLUSOS: <br> <br>- 01 Alicate Bico meia cana reto 8"" Gedore 029.640 Isolado 8132 200IO <br> <br> <br> <br> <br>";"";"	";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"";""
"15915980716";"ST-84-284	";"Alicate Torquês 12"" Stanley - 84-284";"UN";"";"0";"68,74";"0,00";"";"Ativo";"24,00";"0,00";"	";"";"";"0,00";"0,00";"0,600";"0,600";"	";"	";"13.00";"10.00";"38.00";"";"";"";"0,00";"Produto";"Terceiros";"";"";"";"";"0,00";"	";"";"";"STANLEY";"";"0";" <br>Superficie de corte tratada termicamente; cabo antideslizante; ideal para trabalhos pesados de carpi <br>305mm. <br> <br>RECURSOS E BENEFÍCIOS: <br> <br>Alicate Torquês 12"" (305Mm) <br> <br>ESPECIFICAÇÕES DO PRODUTO: <br> <br>Ideal Para Trabalhos Pesados De Carpintaria. <br>Tipo:Pincer <br>Comprimento Total: 12"" (304 Mm) <br>Largura: 2"" (50 Mm) <br>Altura: 5/8"" (16 Mm) <br>Lidar Com Material:Dupla Camada Vinilo <br>Material Da Mandíbula: Aço De Alto Carbono <br>Conformidade / Padrão:Ansi <br> <br>INCLUI: <br> <br>Alicate Torquês 12"" (503Mm) <br> <br> <br> <br> <br>";"";"	";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"";""
"15915981271";"AU8-GED	";"Alicate Universal 8"" Isolado 1000V Gedore - 029.400";"UN";"";"0";"75,60";"0,00";"";"Ativo";"71,00";"0,00";"	";"";"";"0,00";"0,00";"1,000";"1,000";"	";"	";"10.00";"10.00";"19.00";"";"";"";"0,00";"Produto";"Terceiros";"";"";"";"";"0,00";"	";"";"";"GEDORE";"";"0";" <br>Alicate Universal 8"" Isolado Gedore 029.400 <br> <br>DESCRIÇÃO: <br> <br>- O Alicate Universal Isolado Gedore 029.400 é fabricado em aço gedore-vanádio; <br>- Com suas mandíbulas planas e ovaladas podemos segurar com firmeza superfícies de forma chata, cilí <br>quadrada, sextavada, oitavada ou poligonal; <br>- Utilizando as partes internas do cabo (região retificada próxima a articulação do alicate), podemo <br>- Com alicate de cabo isolado para 1000V, podemos executar tarefas em linhas energizadas; <br> <br>CARACTERÍSTICAS: <br> <br>- Marca: Gedore <br>- Referência: 029.400 <br> <br>ESPECIFICAÇÕES TÉCNICAS: <br> <br>- Utilizando o alicate de cabo isolado para 1000V, podemos executar tarefas em linhas energizadas, d <br>orientações descritas na NR10. A marcação de 1000V consta no cabo do alicate, conforme norma NBR 969 <br> <br>APLICAÇÃO: <br> <br>- Tem finalidades específicas de uso, tais como: Cortar fios, cabos e arames de cobre, latão, bronze <br>aço com diâmetro máximo de 2 mm. <br> <br> <br>ITENS INCLUSOS: <br> <br>- Alicate Universal 8"" Isolado Gedore 029.400 <br> <br> <br> <br> <br>";"";"	";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"";""
"15917457097";"AU8	";"Alicate Universal Isolante 8"" 1000V Stanley - 70-019";"UN";"";"0";"54,40";"0,00";"";"Ativo";"0,00";"0,00";"	";"";"";"0,00";"0,00";"0,420";"0,420";"	";"	";"10.00";"10.00";"10.00";"";"";"";"0,00";"Produto";"Terceiros";"";"";"";"";"0,00";"	";"";"";"STANLEY";"";"0";" <br>Acabamento polido; cabo com textura antideslizante; desenvolvido para trabalhos pesados; superfície <br>termicamente; indicado para puxar, prender, enrolar, deformar, girar e cortar cabos e arames; compri <br> <br>RECURSOS E BENEFÍCIOS: <br> <br>Allicate Universal 8"" (230Mm) Abnt 1.000V <br> <br>ESPECIFICAÇÕES DO PRODUTO: <br> <br>Indicado Para Puxar, Prender, Enrolar, Deformar, Girar E Cortar Cabos E Arames. <br>Tipo: Universal <br>Comprimento Total: 8"" (203Mm) <br>Profundidade Da Mandíbula: 55Mm <br>Capacidade De Mandíbula: 30Mm <br>Largura 2"" (50 Mm) <br>Altura: 1/2"" (13 Mm) <br>Lidar Com Material: Pvc <br>Material Da Mandíbula: Cr-V <br>Conformidade / Padrão: Abnt 9699 Nr10 <br> <br>INCLUI: <br> <br>Alicate Universal 8"" (230Mm) 1.000V <br> <br> <br> <br> <br>";"";"	";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"";""
"15917453015";"110VFLEX-BR-39	";"Tamanho:39";"UN";"";"0";"28,50";"0,00";"";"Ativo";"26,00";"0,00";"	";"";"";"0,00";"0,00";"1,000";"1,000";"	";"	";"30.00";"14.00";"35.00";"";"";"";"0,00";"Produto";"Terceiros";"";"";"";"";"0,00";"	110VFLEX-BR";"";"";"";"";"0";" <br>- Bota de PVC (policloreto de polivinila). <br>- Ideal para quem trabalha em frigoríficos ou abatedouros. <br>- Bota ocupacional de cano médio (25cm), tipo C, classificação II, impermeável. <br>- Fácil higienização. <br>- Opcional com forração interna e solado PVC full grip antiderrapante. <br> <br>C.A. 42291 <br> <br> <br> <br> <br>";"";"	";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"";""
"15917453018";"110VFLEX-BR-40	";"Tamanho:40";"UN";"";"0";"28,50";"0,00";"";"Ativo";"4,00";"0,00";"	";"";"";"0,00";"0,00";"1,000";"1,000";"	";"	";"30.00";"14.00";"35.00";"";"";"";"0,00";"Produto";"Terceiros";"";"";"";"";"0,00";"	110VFLEX-BR";"";"";"";"";"0";" <br>- Bota de PVC (policloreto de polivinila). <br>- Ideal para quem trabalha em frigoríficos ou abatedouros. <br>- Bota ocupacional de cano médio (25cm), tipo C, classificação II, impermeável. <br>- Fácil higienização. <br>- Opcional com forração interna e solado PVC full grip antiderrapante. <br> <br>C.A. 42291 <br> <br> <br> <br> <br>";"";"	";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"";""
"15917453019";"110VFLEX-BR-41	";"Tamanho:41";"UN";"";"0";"28,50";"0,00";"";"Ativo";"22,00";"0,00";"	";"";"";"0,00";"0,00";"1,000";"1,000";"	";"	";"30.00";"14.00";"35.00";"";"";"";"0,00";"Produto";"Terceiros";"";"";"";"";"0,00";"	110VFLEX-BR";"";"";"";"";"0";" <br>- Bota de PVC (policloreto de polivinila). <br>- Ideal para quem trabalha em frigoríficos ou abatedouros. <br>- Bota ocupacional de cano médio (25cm), tipo C, classificação II, impermeável. <br>- Fácil higienização. <br>- Opcional com forração interna e solado PVC full grip antiderrapante. <br> <br>C.A. 42291 <br> <br> <br> <br> <br>";"";"	";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"";""
"15915281458";"TKBA 10	";"Alinhador á Laser SKF - TKBA 10";"UN";"";"0";"9.991,37";"0,00";"";"Ativo";"6,00";"0,00";"	";"";"";"0,00";"0,00";"1,300";"1,300";"	";"	";"9.00";"18.00";"26.00";"";"";"Alinhador a laser de correias e polias - TKBA 10. Você encontra em nosso site os melhores alinhadores de eixos a laser, alinhadores de correias, polias e roda dentada da SKF. Compre parcelado sem juros e receba em sua casa. Entregamos para todo o Bra";"0,00";"Produto";"Terceiros";"";"";"";"";"0,00";"	";"";"";"SKF";"";"0";" <br>Ferramenta para alinhamento de correia TKBA 10 <br> <br>Permite o alinhamento de polias e rodas dentadas na face lateral. A unidade é anexada magneticamente <br>externa de quase toda polia de correia ou roda dentada e não possui peças pequenas ou alvos que poss <br>Uma linha de laser é projetada da unidade transmissora para a unidade refletora montada na polia opo <br>referência na unidade refletora indica diretamente o deslocamento e desalinhamento angular vertical. <br>refletida exibida na unidade transmissora mostra o desalinhamento angular horizontal de todos os trê <br> <br>A SKF TKBA 10 utiliza um laser vermelho e pode ser usada em distâncias de até 3 metros (10 ft). <br> <br>- Ímãs potentes permitem uma fixação fácil e rápida. <br>- Facilita o ajuste simultâneo de tensão e de alinhamento. <br>- Pode ser usada em praticamente todas as máquinas com correias em V, correias geminadas, correias e <br>das outras correias, bem como rodas dentadas. <br>- As caixas resistentes de alumínio ajudam a garantir estabilidade e precisão do conjunto durante o <br>alinhamento. <br> <br> <br> <br> <br>";"";"	";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"";""
"15915285188";"TKBA 20	";"Alinhador À Laser SKF - TKBA 20";"UN";"";"0";"12.793,93";"0,00";"";"Ativo";"0,00";"0,00";"	";"";"";"0,00";"0,00";"1,300";"1,300";"	";"	";"18.00";"10.00";"26.00";"";"";"Alinhador À Laser SKF - TKBA 20. Você encontra em nosso site os melhores alinhadores de eixos a laser, alinhadores de correias, polias e roda dentada da SKF. Compre parcelado sem juros e receba em sua casa. Entregamos para todo o Brasil";"0,00";"Produto";"Terceiros";"";"";"";"";"0,00";"	";"";"";"SKF";"";"0";" <br>TKBA 20 permitem o alinhamento de polias e rodas dentadas na face lateral. A unidade é anexada magne <br>interna ou externa de quase toda polia de correia ou roda dentada e não possui peças pequenas ou alv <br>perdidos. Uma linha de laser é projetada da unidade transmissora para a unidade refletora montada na <br>de referência na unidade refletora indica diretamente o deslocamento e desalinhamento angular vertic <br>refletida exibida na unidade transmissora mostra o desalinhamento angular horizontal de todos os trê <br> <br>Ímãs potentes permitem uma fixação fácil e rápida <br>Facilita o ajuste simultâneo de tensão e de alinhamento <br>Pode ser usada em praticamente todas as máquinas com correias em V, correias geminadas, correias est <br>das outras correias, bem como rodas dentadas <br>A SKF TKBA 20 utiliza um laser verde claramente visível e pode ser usada em distâncias de até 6 metr <br>ser utilizada em ambientes externos quando houver sol <br>As caixas resistentes de alumínio ajudam a garantir estabilidade e precisão do conjunto durante o pr <br> <br>TKBA 20 <br>Utiliza um laser verde muito visível e pode ser usada em distâncias de até 6 m (20 ft). Também pode <br>ambientes externos quando há sol. <br> <br> <br> <br> <br>";"";"	";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"";""
"15915308698";"TKSA 31	";"Alinhador de Eixos á Laser SKF - TKSA 31";"UN";"";"0";"36.054,96";"0,00";"";"Ativo";"12,00";"0,00";"	";"";"";"0,00";"0,00";"5,000";"5,000";"	";"	";"36.00";"11.00";"53.00";"";"";"Alinhador De Eixos À Laser SKF - TKSA 31. Você encontra em nosso site os melhores alinhadores de eixos a laser, alinhadores de correias, polias e roda dentada da SKF. Compre parcelado sem juros e receba em sua casa. Entregamos para todo o Brasil";"0,00";"Produto";"Terceiros";"";"";"";"";"0,00";"	";"";"";"SKF";"";"0";"O intuitivo e acessível sistema de alinhamento de eixo a laser: <br> <br>A TKSA 31 é a solução mais acessível da SKF para um fácil alinhamento de eixo a laser. O display <br>ergonômico com tela sensível ao toque faz com que seja muito fácil usar o aparelho, e a biblioteca <br>integrada da máquina ajuda a armazenar os relatórios de alinhamento de várias máquinas. Os grandes <br>detectores a laser nos cabeçotes de medição reduzem a necessidade de pré-alinhamentos, e a <br>ferramenta incorporada de pé manco estabelece a base para um alinhamento bem-sucedido. As funções <br>adicionais são visualização em tempo real e medição automática. Elas dão suporte a tarefas de <br>alinhamento rápidas e eficazes e fazem da TKSA 31 uma ferramenta para alinhamento de eixo inovadora, <br>que cabe em praticamente qualquer orçamento. <br> <br>- As medições podem ser realizadas facilmente, usando-se a conhecida medição de três posições (9-12 <br>-3 horas) com flexibilidade de posicionamento extra de 40° ao redor de cada posição de medição. <br>- O preço é bastante acessível devido ao enfoque no processo de alinhamento de eixo padrão e nas <br>funções essenciais que permitem alinhamentos de eixo rápidos e eficazes. <br>- A ""medição automática"" permite medições sem o uso das mãos, detectando a posição dos cabeçotes e <br>fazendo uma medição somente quando os cabeçotes são girados na posição correta. <br>- Os relatórios automáticos são gerados após cada alinhamento e podem ser personalizados com <br>observações sobre a aplicação. Todos os relatórios podem ser exportados como arquivos PDF. <br>- A visualização em tempo real dá suporte a medições intuitivas e facilita as correções de posição <br>vertical e horizontal da máquina. <br>- A biblioteca da máquina oferece uma visão geral de todas as máquinas e dos relatórios de <br>alinhamento. Ela simplifica a identificação da máquina e melhora o fluxo de trabalho de alinhamento. <br>- A TKSA 31 é fornecida em uma maleta de transporte SKF robusta <br>- Uma ampla linha de acessórios está disponível. <br> <br> <br> <br> <br>";"";"	";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"";""
"15917453021";"110VFLEX-BR-42	";"Tamanho:42";"UN";"";"0";"28,50";"0,00";"";"Ativo";"0,00";"0,00";"	";"";"";"0,00";"0,00";"1,000";"1,000";"	";"	";"30.00";"14.00";"35.00";"";"";"";"0,00";"Produto";"Terceiros";"";"";"";"";"0,00";"	110VFLEX-BR";"";"";"";"";"0";" <br>- Bota de PVC (policloreto de polivinila). <br>- Ideal para quem trabalha em frigoríficos ou abatedouros. <br>- Bota ocupacional de cano médio (25cm), tipo C, classificação II, impermeável. <br>- Fácil higienização. <br>- Opcional com forração interna e solado PVC full grip antiderrapante. <br> <br>C.A. 42291 <br> <br> <br> <br> <br>";"";"	";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"";""
"15917453024";"110VFLEX-BR-43	";"Tamanho:43";"UN";"";"0";"28,50";"0,00";"";"Ativo";"0,00";"0,00";"	";"";"";"0,00";"0,00";"1,000";"1,000";"	";"	";"30.00";"14.00";"35.00";"";"";"";"0,00";"Produto";"Terceiros";"";"";"";"";"0,00";"	110VFLEX-BR";"";"";"";"";"0";" <br>- Bota de PVC (policloreto de polivinila). <br>- Ideal para quem trabalha em frigoríficos ou abatedouros. <br>- Bota ocupacional de cano médio (25cm), tipo C, classificação II, impermeável. <br>- Fácil higienização. <br>- Opcional com forração interna e solado PVC full grip antiderrapante. <br> <br>C.A. 42291 <br> <br> <br> <br> <br>";"";"	";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"";""
"15915304616";"TKSA 41	";"Alinhador de Eixos á Laser SKF - TKSA 41";"UN";"";"0";"41.248,28";"0,00";"";"Ativo";"0,00";"0,00";"	";"";"";"0,00";"0,00";"5,000";"5,000";"	";"	";"36.00";"11.00";"53.00";"";"";"";"0,00";"Produto";"Terceiros";"";"";"";"";"0,00";"	";"";"";"SKF";"";"0";"<p>A TKSA 41 é uma solução de alinhamento a laser avançada para obter alinhamentos de eixo precisos. Co<br />
de medição sem fio, detectores grandes e lasers poderosos, o instrumento realiza medições precisas,<br />
mais difíceis. A unidade de tela ergonômica com navegação intuitiva em tela sensível ao toque torna<br />
mais rápidos e fáceis, ao mesmo tempo que os recursos inovadores, como a ?medição livre?, aumentam o<br />
alinhamento. Com o foco em melhorar as práticas de alinhamento, a Ferramenta para Alinhamento de Eix<br />
uma das soluções de alinhamento de melhor valor no setor.<br />
<br />
- A comunicação sem fio melhora o manuseio do instrumento e permite o alinhamento de aplicações de d<br />
uma posição segura.<br />
- A medição livre permite que as medições de alinhamento comecem em qualquer ângulo e terminem com u<br />
angular de apenas 90°.<br />
- A medição automática permite medições sem o uso das mãos, ao detectar a posição do cabeçote e faze<br />
quando os cabeçotes são girados para a posição correta.<br />
- Relatórios automáticos são gerados após cada alinhamento. Os relatórios podem ser personalizados c<br />
imagens da câmera incorporada para uma visão geral bastante ampla. Todos os relatórios podem ser exp<br />
arquivos PDF.<br />
- A visualização em tempo real dá suporte a medições intuitivas e facilita alinhamentos verticais e<br />
- A biblioteca da máquina oferece uma visão geral de todas as máquinas e relatórios de alinhamento.<br />
- Os códigos QR podem ser usados para simplificar ainda mais a identificação das máquinas e melhorar<br />
de alinhamento.<br />
- A TKSA 41 é fornecida em uma maleta de transporte SKF robusta<br />
- Uma ampla linha de acessórios está disponível.<br />
<br />
<br />
<br />
 </p>";"";"	";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"";""
"15915280893";"TKBA 40	";"Alinhador De Polias À Laser SKF - TKBA 40";"UN";"";"0";"15.402,23";"0,00";"";"Ativo";"8,00";"0,00";"	";"";"";"0,00";"0,00";"1,300";"1,300";"	";"	";"18.00";"9.00";"26.00";"";"";"Alinhador De Polias À Laser SKF - TKBA 40. Você encontra em nosso site os melhores alinhadores de eixos a laser, alinhadores de correias, polias e roda dentada da SKF. Compre parcelado sem juros e receba em sua casa. Entregamos para todo o Brasil";"0,00";"Produto";"Terceiros";"";"";"";"";"0,00";"	";"";"";"SKF";"";"0";" <br>Ferramenta altamente precisa para alinhamento de polia de correia em V <br> <br>- A ferramenta SKF TKBA 40 alinha as polias de correias em V nas ranhuras. Guias em V e poderosos im <br>ferramenta TKBA 40 seja colocada nas ranhuras da polia. Com apenas dois componentes, uma unidade emi <br>uma unidade receptora, a ferramenta para alinhamento de correia é fácil e rápida de instalar. A área <br>unidade receptora permite a detecção fácil do desalinhamento, bem como sua natureza. Horizontal, ver <br>uma combinação dos três. <br> <br>- Ímãs potentes permitem uma fixação fácil e rápida <br>- A área tridimensional de destino simplifica o processo de alinhamento <br>- Facilita o ajuste simultâneo de tensão e de alinhamento <br>- Guias em V facilitam o alinhamento de uma ampla variedade de polias de correias em V <br>- Alinha as ranhuras da polia de correia em V em vez de sua face, permitindo o alinhamento ideal das <br>desigual ou com faces diferentes <br>- A distância operacional máxima de 6 metros suporta várias aplicações <br>- O adaptador especial lateral, que permite o alinhamento de polias de múltiplas correias, e rodas d <br>disponíveis como acessório <br> <br>DADOS TÉCNICOS: <br> <br>Designação: <br> <br>- TKBA 40 <br>- Tipo de laser: Diodo de laser vermelho <br>- Laser: 1 laser classe 2 incorporado, < 1 mW, 632 nm <br>- Comprimento da linha do laser: 3 m em 2 m <br>- Precisão de medição angular: Melhor do que 0,2° <br>- Deslocamento da precisão da medição Melhor: do que 0,5 mm (0.02 in) <br>- Distância de medição: de 50 mm a 6.000 mm (2 in to 20 ft) <br>- Controle Chave liga/desliga laser <br>- Material da caixa de mancal :Alumínio extrudado <br>- Dimensões: Unidade transmissora 70 x 74 x 61 mm (2.8 x 2.9 x 2.4 in) / Unidade receptora 96 x 74 x <br>2.4 in) <br>- Dimensões do refletor: N/A <br>- Peso: Unidade transmissora 320 g <br>- Unidade receptora: 320 g <br>- Montagem: Magnética, montada em ranhuras (adaptador lateral opcion <br> <br> <br> <br> <br>";"";"	";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"";""
"15917453027";"110VFLEX-BR-44	";"Tamanho:44";"UN";"";"0";"28,50";"0,00";"";"Ativo";"20,00";"0,00";"	";"";"";"0,00";"0,00";"1,000";"1,000";"	";"	";"30.00";"14.00";"35.00";"";"";"";"0,00";"Produto";"Terceiros";"";"";"";"";"0,00";"	110VFLEX-BR";"";"";"";"";"0";" <br>- Bota de PVC (policloreto de polivinila). <br>- Ideal para quem trabalha em frigoríficos ou abatedouros. <br>- Bota ocupacional de cano médio (25cm), tipo C, classificação II, impermeável. <br>- Fácil higienização. <br>- Opcional com forração interna e solado PVC full grip antiderrapante. <br> <br>C.A. 42291 <br> <br> <br> <br> <br>";"";"	";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"";""
"15917453032";"110VFLEX-BR-45	";"Tamanho:45";"UN";"";"0";"28,50";"0,00";"";"Ativo";"1,00";"0,00";"	";"";"";"0,00";"0,00";"1,000";"1,000";"	";"	";"30.00";"14.00";"35.00";"";"";"";"0,00";"Produto";"Terceiros";"";"";"";"";"0,00";"	110VFLEX-BR";"";"";"";"";"0";" <br>- Bota de PVC (policloreto de polivinila). <br>- Ideal para quem trabalha em frigoríficos ou abatedouros. <br>- Bota ocupacional de cano médio (25cm), tipo C, classificação II, impermeável. <br>- Fácil higienização. <br>- Opcional com forração interna e solado PVC full grip antiderrapante. <br> <br>C.A. 42291 <br> <br> <br> <br> <br>";"";"	";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"";""
"15917453039";"110VFLEX-PTA	";"Bota de Pvc Marluvas Vulcaflex 110VFLEX-PTA";"UN";"";"0";"50,86";"0,00";"";"Ativo";"0,00";"0,00";"	";"";"";"0,00";"0,00";"1,000";"1,000";"	";"	";"30.00";"14.00";"35.00";"";"";"";"0,00";"Produto";"Terceiros";"";"";"";"";"0,00";"	";"";"";"VULCAFLEX";"";"0";" <br>- Bota de PVC (policloreto de polivinila). <br>- Ideal para quem trabalha em frigoríficos ou abatedouros. <br>- Bota ocupacional de cano médio (25cm), tipo C, classificação II, impermeável. <br>- Fácil higienização. <br>- Opcional com forração interna e solado PVC full grip antiderrapante. <br> <br>C.A. 42291 <br> <br> <br> <br> <br>";"";"	";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"";""
